Sort Order,Day,Time,Facility Name,Address,Activity Type,Registration Required,URL,Reservation,Area,Category,Age,Time of day
5,Friday,16:30 - 18:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult","PM, Evening"
5,Friday,19:30 - 20:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",Evening
6,Saturday,11:30 - 13:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult","AM, PM"
7,Sunday,11:30 - 13:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult","AM, PM"
1,Monday,13:30 - 16:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
2,Tuesday,13:30 - 16:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
3,Wednesday,13:30 - 16:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
4,Thursday,13:30 - 16:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
5,Friday,13:30 - 16:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
5,Friday,18:00 - 19:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",Evening
6,Saturday,13:00 - 15:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
7,Sunday,13:00 - 15:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,"Preschool, Children, Youth, Adult",PM
1,Monday,17:30 - 18:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,Adult,Evening
2,Tuesday,08:30 - 09:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,Adult,AM
2,Tuesday,09:30 - 10:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,Adult,AM
3,Wednesday,17:30 - 18:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,Adult,Evening
4,Thursday,08:30 - 09:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre,#,East - Orleans,Swimming,Adult,AM
